id,span,label,start,end
761674108,"After the Trumpian revolt, there is no going back",Black-and-White_Fallacy,4666,4715
761674108,most American of writers,"Exaggeration,Minimisation",4725,4749
761674108,most American,Flag-Waving,4725,4738
761674108,our democracy,Flag-Waving,1167,1180
761674108,our future,Flag-Waving,2138,2148
761674108,to end tyranny in our world,Slogans,2424,2451
761674108,tens of thousands of wounded,Loaded_Language,2489,2517
761674108,trillions of dollars sunk,Loaded_Language,2519,2544
761674108,millions uprooted and homeless,Loaded_Language,2630,2660
761674108,About which of half a dozen wars were they right,Doubt,3578,3626
761674108,blunders,Loaded_Language,3522,3530
761674108,Prodigal Son,"Name_Calling,Labeling",4083,4095
761674108,"Do they believe their old agenda of open borders, amnesty, free trade globalism and democracy-crusading can become America's agenda again?",Doubt,4097,4235
761674108,there is no going back,Thought-terminating_Cliches,4693,4715
761780613,"So much time and money wasted, so many lives ruined",Loaded_Language,783,834
761780613,No Collusion,Slogans,887,899
761874505,"“They used me as an example because of [the backlash over] Hillary Clinton,”",Causal_Oversimplification,2312,2388
761874505,but they didn’t prosecute Hillary Clinton,"Whataboutism,Straw_Men,Red_Herring",1831,1872
761874505,Two guys on my ship did the same thing and weren’t treated as criminals,"Whataboutism,Straw_Men,Red_Herring",1905,1976
761874505,actively destroyed his life an made it all but impossible,"Exaggeration,Minimisation",2725,2782
761874505,free,Repetition,2858,2862
761874505,with good reason,Loaded_Language,2921,2937
761897089,our Republic,Flag-Waving,4638,4650
761897089,The American people,Flag-Waving,4692,4711
761897089,our country,Flag-Waving,4565,4576
761897089,Americans,Flag-Waving,4475,4484
761897089,a fine young man,"Name_Calling,Labeling",3490,3506
761897089,the known criminal,"Name_Calling,Labeling",4511,4529
761897089,"“They used me as an example because of [the backlash over] Hillary Clinton,”",Causal_Oversimplification,3636,3712
761897089,trashing,Loaded_Language,4629,4637
761897089,corrupt,Loaded_Language,4586,4593
761897089,tremendous,Loaded_Language,4138,4148
761897089,foolish,Loaded_Language,3364,3371
761897089,but they didn’t prosecute Hillary Clinton,"Whataboutism,Straw_Men,Red_Herring",1775,1816
761897089,Two guys on my ship did the same thing and weren’t treated as criminals,"Whataboutism,Straw_Men,Red_Herring",1849,1920
761968851,It is commonly said that wage stagnation contributed to an economic anxiety in middle America that carried Donald Trump into the White House…,Causal_Oversimplification,3843,3984
761968851,ADVANTAGE AMERICANS,Flag-Waving,5797,5816
761968851,the Wolff book brouhaha,Loaded_Language,149,172
761968851,and which I argued meant that an unreported illegal alien surge was underway,Causal_Oversimplification,993,1069
761968851,especially striking,Loaded_Language,1641,1660
761968851,roared back,Loaded_Language,5243,5254
761968851,ADVANTAGE AMERICANS,Loaded_Language,5950,5969
761968851,ADVANTAGE IMMIGRANTS,Loaded_Language,6237,6257
761968851,ADVANTAGE AMERICANS,Repetition,6389,6408
761968851,woke up,Loaded_Language,7163,7170
761968851,an outright retreat,Loaded_Language,755,774
761968851,dramatic contrast,Loaded_Language,787,804
761968851,rocket,Loaded_Language,4199,4205
761968851,Obama-era levels,"Name_Calling,Labeling",5258,5274
761969038,Time is running out,Thought-terminating_Cliches,5552,5571
761969038,increasingly befuddled,Loaded_Language,119,141
761969038,mysterious memos,Loaded_Language,305,321
761969038,the picture is still bleaker,Loaded_Language,1755,1783
761969038,A TIE,Loaded_Language,4048,4053
761969038,ADVANTAGE NATIVE-BORN,Loaded_Language,4149,4170
761969038,ADVANTAGE NATIVE-BORN,Loaded_Language,4271,4292
761969038,ADVANTAGE IMMIGRANTS,Loaded_Language,4521,4541
761969038,Can the same be said for the Obama Administration,Doubt,5614,5663
761969038,"Simply put, the 21st century has not been good for non-Hispanic job seekers",Causal_Oversimplification,1971,2046
761969038,ADVANTAGE NATIVE-BORN,Repetition,4391,4412
761969692,"Only legislation, above all an immigration moratorium, can secure the fruits of the current economic expansion for Americans",Black-and-White_Fallacy,601,725
761969692,America First,Flag-Waving,1894,1907
761969692,"The only answer is legislation— border wall to stop the illegal alien flow; a second Operation Wetback, including E-Verify, to get the illegal alien self-deporting; a moratorium on legal immigration",Black-and-White_Fallacy,2291,2489
761969692,ADVANTAGE AMERICANS,Flag-Waving,6522,6541
761969692,big winners,"Name_Calling,Labeling",393,404
761969692,big losers,"Name_Calling,Labeling",482,492
761969692,too steeped in economic euphoria,Loaded_Language,2057,2089
761969692,with the evaporation,Loaded_Language,2993,3013
761969692,the Trump Effect,"Name_Calling,Labeling",3017,3033
761969692,the term “native born” will refer to a minuscule fraction of the U.S. population,"Exaggeration,Minimisation",4010,4090
761969692,ADVANTAGE IMMIGRANTS,Loaded_Language,5796,5816
761969692,ADVANTAGE IMMIGRANTS,Loaded_Language,5915,5935
761969692,ADVANTAGE IMMIGRANTS,Loaded_Language,6064,6084
761969692,had rebounded dramatically,Loaded_Language,6636,6662
761969692,a welcome respite,"Name_Calling,Labeling",1557,1574
761969692,the conservative non-Main Stream Media,"Name_Calling,Labeling",2005,2043
761969692,jawboned away,Loaded_Language,2276,2289
761969692,comes on the heels of gains,Loaded_Language,2858,2885
762147609,American people,Flag-Waving,531,546
762147609,the American people,Flag-Waving,8629,8648
762147609,rogue nation,"Name_Calling,Labeling",648,660
762147609,shock,Loaded_Language,3287,3292
762147609,dramatically,Loaded_Language,4034,4046
762147609,Mr. Trump,"Name_Calling,Labeling",2113,2122
762147609,Mr. Trump,Repetition,3108,3117
762147609,Mr. Trump,Repetition,3930,3939
762147609,windfall of cash,"Exaggeration,Minimisation",1298,1314
762147609,"Companies doing business in Iran face substantial risks, and those risks are even greater as we reimpose nuclear-related sanctions",Appeal_to_fear-prejudice,2160,2290
762147609,activities could be quickly expanded,Appeal_to_fear-prejudice,3800,3836
762152527,wishy-washy,Loaded_Language,1412,1423
762152527,startling,Loaded_Language,2017,2026
762152527,betraying the interest of the American people,Flag-Waving,1121,1166
762152527,How could Ryan possibly know this?,Doubt,863,897
762152527,"lacking push, zeal and enthusiasm",Loaded_Language,1502,1535
762152527,the rotten inner workings,Loaded_Language,1802,1827
762152527,They want to preserve the FBI’s reputation,"Whataboutism,Straw_Men,Red_Herring",1870,1912
762152527,They don’t care to see Trump vindicated,"Whataboutism,Straw_Men,Red_Herring",1914,1953
762152527,Isn’t he prejudging the case without even finding out what actually happened?,Doubt,898,975
762160164,dirty deal,Loaded_Language,522,532
762160164,how many more are there,Doubt,595,618
762160164,most important market,"Exaggeration,Minimisation",2414,2435
762160164,most important currency,"Exaggeration,Minimisation",2470,2493
762160164,disgraced,Loaded_Language,2572,2581
762160164,Scandal,Repetition,3115,3122
762160164,scandal,Repetition,3164,3171
762160164,Not a one,"Exaggeration,Minimisation",3185,3194
762160164,bad,"Name_Calling,Labeling",1540,1543
762160164,worthless,Loaded_Language,2520,2529
762200179,It did not allow,Repetition,6609,6625
762200179,It did not allow,Repetition,6715,6731
762200179,It did not allow,Repetition,6804,6820
762200179,it did not allow,Repetition,6884,6900
762200179,American people,Flag-Waving,663,678
762200179,widely,"Exaggeration,Minimisation",1300,1306
762200179,absolutely,"Exaggeration,Minimisation",6376,6386
762200179,totally,"Exaggeration,Minimisation",6417,6424
762200179,Yikes,Loaded_Language,3915,3920
762200179,our,Flag-Waving,6074,6077
762200179,our,Flag-Waving,6195,6198
762206044,fucking Islamophobe,"Name_Calling,Labeling",2378,2397
762206044,Influential expat,"Name_Calling,Labeling",2791,2808
762206044,to dance to his tunes,Loaded_Language,4136,4157
762206044,a bad actor,"Name_Calling,Labeling",7183,7194
762206044,made a stink,Loaded_Language,9251,9263
762206044,devastating hack,Loaded_Language,8127,8143
762206044,Muslim IT Spy,"Name_Calling,Labeling",35,48
762206044,One of the biggest stories of 2017 and 2018,"Exaggeration,Minimisation",62,105
762206044,the biggest crime of spying in US history,"Exaggeration,Minimisation",246,287
762206044,Muslim IT spy,"Name_Calling,Labeling",291,304
762206044,became “frantic,Loaded_Language,1864,1879
762206044,to kill the investigation,Loaded_Language,1947,1972
762206044,a Jewish name,"Whataboutism,Straw_Men,Red_Herring",2107,2120
762206044,ominously’ indifferent,Loaded_Language,3175,3197
762206044,easy access to the corridors of power,Loaded_Language,4046,4083
762206044,with dire consequences,Loaded_Language,4330,4352
762206044,his IT position in Congress gave him the power to “change the U.S. president,"Exaggeration,Minimisation",5051,5127
762206044,so rattled,Loaded_Language,6682,6692
762206044,a rule-breaker,"Name_Calling,Labeling",7412,7426
762206044,"Wasserman Schultz was defending someone investigators allegedly told her was suspected of cybersecurity violations, despite having resigned from her position as DNC head following a devastating hack during the 2016 election",Doubt,7945,8168
762206044,"profane, with every official she could buttonhole",Loaded_Language,9136,9185
762206044,quickly souring,Loaded_Language,10685,10700
762206044,fucking,Loaded_Language,2378,2385
762340819,Treason,Loaded_Language,8,15
762340819,Even Worse,"Exaggeration,Minimisation",17,27
762340819,the worst,"Exaggeration,Minimisation",1604,1613
762340819,black-hearted Presbyterian bigot,"Name_Calling,Labeling",1861,1893
762340819,crook and an economic Leftist,"Name_Calling,Labeling",2258,2287
762340819,treason,Repetition,1184,1191
762340819,treason,Repetition,1454,1461
762340819,treason,Repetition,2515,2522
762340819,treason,Repetition,3164,3171
762340819,treason,Repetition,3532,3539
762340819,treason,Repetition,3625,3632
762340819,treason,Repetition,3657,3664
762340819,"for years, and probably decades","Exaggeration,Minimisation",1536,1567
762340819,Nothing good,"Exaggeration,Minimisation",2377,2389
762340819,“Death to America”,Slogans,3284,3302
762340819,massacres,Loaded_Language,3892,3901
762340819,tremendous,Loaded_Language,3934,3944
762340819,even worse,"Exaggeration,Minimisation",336,346
762340819,Blind to corruption,"Name_Calling,Labeling",1763,1782
762340819,incompetent,Loaded_Language,3568,3579
762340819,corrupt,Loaded_Language,3581,3588
762340819,dishonest,Loaded_Language,3590,3599
762340819,committing jihad massacres,Appeal_to_fear-prejudice,3875,3901
762340819,of Americans,Flag-Waving,3902,3914
762340819,catastrophe,Loaded_Language,4639,4650
762546428,brainwashing,Loaded_Language,371,383
762546428,rampant violence,Loaded_Language,965,981
762546428,absolute horror,Loaded_Language,3326,3341
762546428,Violence,Loaded_Language,76,84
762546428,skyrocketing,Loaded_Language,110,122
762546428,so bad,Loaded_Language,274,280
762546428,bullying,Loaded_Language,1172,1180
762546428,forcing,Loaded_Language,1391,1398
762546428,enslaved,Loaded_Language,3091,3099
762546428,authoritarian,Loaded_Language,3238,3251
762546428,wreak havoc,Loaded_Language,3273,3284
762546428,disturbed,Loaded_Language,1230,1239
762546428,brainwashing,Repetition,1284,1296
762546428,violence,Repetition,2153,2161
762546428,concern,Repetition,2420,2427
762546428,concern,Repetition,1727,1734
762546428,concerned,Repetition,309,318
762546428,indoctrination,Repetition,248,262
762546428,indoctrination,Repetition,1301,1315
762546428,Indoctrination,Repetition,2580,2594
762546428,violence,Repetition,333,341
762546428,violence,Repetition,973,981
762546428,violence,Repetition,1158,1166
762546428,social engineering,Repetition,1247,1265
762546428,It’s the very reason the governments of the world still exist,Causal_Oversimplification,2652,2713
762546428,Governments are nothing more than a handful of people,"Exaggeration,Minimisation",2890,2943
762546428,exploded,"Exaggeration,Minimisation",692,700
762546428,our society,Flag-Waving,3288,3299
762546428,leftist social engineering,"Name_Calling,Labeling",185,211
762956953,the worst president in American history,"Exaggeration,Minimisation",630,669
763260610,bogus smear,Loaded_Language,970,981
763260610,the storms of raw truth that have blown through the capitals of rapacious power,Loaded_Language,1284,1363
763260610,prolific journalist and publisher,"Name_Calling,Labeling",2205,2238
763260610,sucking up to the United States in the time-honored way,Loaded_Language,3031,3086
763260610,ending up in a hell hole,Loaded_Language,4166,4190
763260610,"But it is also about freedom of speech, about our right to know, which is enshrined in the United States Constitution",Flag-Waving,4192,4309
763260610,Russia-gate freaks,"Name_Calling,Labeling",4724,4742
763260610,a vindictive delight in tormenting Julian,Loaded_Language,6409,6450
763260610,beating the hell out of him,Loaded_Language,9302,9329
763260610,"These four overweight, obviously ill-trained young men","Name_Calling,Labeling",9405,9459
763260610,manhandling,Loaded_Language,9460,9471
763260610,immunity,Repetition,10436,10444
763260610,but what about Judith Miller and The New York Times lying the West into war,"Whataboutism,Straw_Men,Red_Herring",14328,14403
763260610,he regarded what they are doing to Julian now as torture,"Exaggeration,Minimisation",2812,2868
763260610,The injustice done to this man is legion,"Exaggeration,Minimisation",3956,3996
763260610,in jail forever or even executed,"Exaggeration,Minimisation",4819,4851
763260610,in bed with the Russians is ludicrous,Loaded_Language,8129,8166
763260610,extremely critical,"Exaggeration,Minimisation",8247,8265
763260610,he is a renegade,"Name_Calling,Labeling",9160,9176
763260610,wickedly experimental munitions,Loaded_Language,10585,10616
763260610,The Eerie Silence,Loaded_Language,0,17
763260610,the leader of the Russia-gate frenzy,"Name_Calling,Labeling",254,290
763260610,the Left Forum,"Name_Calling,Labeling",705,719
763260610,one who has exposed a system that threatens humanity,"Exaggeration,Minimisation",1053,1105
763260610,The fakery,Loaded_Language,1365,1375
763260610,corrupt media,"Name_Calling,Labeling",1411,1424
763260610,truth-tellers,"Name_Calling,Labeling",1470,1483
763260610,the raw truth,Loaded_Language,1516,1529
763260610,have not destroyed the man,Loaded_Language,1593,1619
763260610,Only the silence of good people will allow them to win,Appeal_to_fear-prejudice,1621,1675
763260610,a profound tragedy,Loaded_Language,2132,2150
763260610,totally left out in the cold to fend for himself,Loaded_Language,2311,2359
763260610,eerie silence,Loaded_Language,2430,2443
763260610,a great miscarriage of justice,"Exaggeration,Minimisation",3559,3589
763260610,are virtually empty,"Exaggeration,Minimisation",3782,3801
763260610,absolutely clear-cut,"Exaggeration,Minimisation",3911,3931
763260610,the bogus Swedish case,Loaded_Language,4015,4037
763260610,a constitutional hero,"Name_Calling,Labeling",4369,4390
763260610,a ‘Constitutional Hero,"Name_Calling,Labeling",3134,3156
763260610,It’s so ridiculous,Loaded_Language,4500,4518
763260610,His journalistic brethren,"Name_Calling,Labeling",4639,4664
763260610,I have never known anything quite like it in my career,"Exaggeration,Minimisation",5066,5120
763260610,witch-hunting around Russia-gate,Loaded_Language,5391,5423
763260610,Their investigations turned up not a shred of real evidence,"Exaggeration,Minimisation",5495,5554
763260610,was hounded,Loaded_Language,5881,5892
763260610,taken such a battering,Loaded_Language,6160,6182
763260610,the utter hypocrisy of news organizations,"Exaggeration,Minimisation",6230,6271
763260610,I find this one of the most unsavory and immoral things I have seen in my career,"Exaggeration,Minimisation",6660,6740
763260610,"One of Assange’s great tormentors, The Guardian‘s Luke Harding","Name_Calling,Labeling",6845,6907
763260610,it was a hack through Julian Assange,Loaded_Language,7459,7495
763260610,the Clinton machine,"Name_Calling,Labeling",7661,7680
763260610,the dozen or so pissed-off people,"Name_Calling,Labeling",7606,7639
763260610,he was rolled by the Clinton organization,Loaded_Language,7890,7931
763260610,farcical element,Loaded_Language,8032,8048
763260610,he yelled out,Loaded_Language,8777,8790
763260610,one of their brethren was being brutalized,Loaded_Language,8957,8999
763260610,one of their brethren,"Name_Calling,Labeling",8957,8978
763260610,It was hysterical,Loaded_Language,9186,9203
763260610,being hauled off,Loaded_Language,9362,9378
763260610,both shocking and surreal,Loaded_Language,9689,9714
763260610,the shocking and the surreal,Loaded_Language,9818,9846
763260610,dark and menacing developments,Loaded_Language,9916,9946
763260610,the word “journalism” is becoming blighted,Loaded_Language,9967,10009
763260610,Never has there been a collusion like the one between the U.S. and Israel,"Exaggeration,Minimisation",10201,10274
763260610,gunning down,Loaded_Language,10457,10469
763260610,some of the most wickedly experimental munitions in the world,"Exaggeration,Minimisation",10568,10629
763260610,All the talk of Iran and nuclear weapons is without any reference to the biggest nuclear power in the Middle East,"Whataboutism,Straw_Men,Red_Herring",11055,11168
763260610,cowardice in journalism,Loaded_Language,11280,11303
763260610,an extraordinary public service,"Exaggeration,Minimisation",12230,12261
763260610,they dressed it up,Loaded_Language,12529,12547
763260610,They had a right,Repetition,13164,13180
763260610,and put flesh on the expression,Loaded_Language,13644,13675
763260610,"The enemy to great power is not the likes of the Taliban, it is us","Whataboutism,Straw_Men,Red_Herring",13771,13837
763260610,shocking information,Loaded_Language,14075,14095
763260610,hang him from the rafters,Loaded_Language,14289,14314
763260610,horrific examples,Loaded_Language,14424,14441
763260610,they should be full of people saying that we are with you,Appeal_to_Authority,3811,3868
763260610,collusion,Repetition,10177,10186
763440871,deadly school massacres,Loaded_Language,843,866
763440871,School Violence,Loaded_Language,45,60
763440871,violence,Loaded_Language,1705,1713
763440871,bullying,Loaded_Language,1719,1727
763440871,craziness,Loaded_Language,1859,1868
763440871,swamped,Loaded_Language,727,734
763440871,revolution,Loaded_Language,1371,1381
763440871,school shooting,Repetition,478,493
763440871,shooting,Repetition,934,942
763440871,shootings,Repetition,1536,1545
763440871,Catholic,Repetition,3309,3317
763440871,Catholic,Repetition,3339,3347
763440871,There is no better way to keep the Catholic family together and committed to the Catholic restoration than the Catholic home school,Black-and-White_Fallacy,3228,3359
763440871,Left-wing social engineering,"Name_Calling,Labeling",1825,1853
763440871,keep the Catholic family together,Slogans,3254,3287
763440871,exploded,"Exaggeration,Minimisation",980,988
763440871,couldn't be happier,"Exaggeration,Minimisation",2472,2491
763761219,our communities,Flag-Waving,1875,1890
763761219,Red Flag Laws save lives,Slogans,116,140
763761219,red flag laws,Repetition,1452,1465
763761219,Red Flag Laws,Repetition,1645,1658
763761219,our leaders,Flag-Waving,2295,2306
764518567,gross negligence,Repetition,6123,6139
764518567,gross negligence,Repetition,6460,6476
764518567,gross negligence,Repetition,6669,6685
764518567,Gross negligence,Repetition,6919,6935
764518567,blatantly anti-Trump,Loaded_Language,1113,1133
764518567,grossly negligent,Repetition,5809,5826
764518567,criminally reckless,Loaded_Language,7942,7961
764518567,extremely careless,Loaded_Language,2954,2972
764518567,extremely careless,Repetition,5832,5850
764518567,salacious,Loaded_Language,1924,1933
764518567,emerged in a disappointingly watered-down form,Doubt,2303,2349
764518567,grossly negligent,Loaded_Language,5191,5208
764518567,gross negligence,Repetition,5887,5903
764518567,willful intent to commit an act she knew was wrongful,Doubt,8001,8054
764518567,sharply critical of Mr. Trump,"Exaggeration,Minimisation",9804,9833
764518567,as disappointing as the rigged outcome of the e-mail investigation,Loaded_Language,11690,11756
764518567,infamous,Loaded_Language,1258,1266
764518567,disappointingly,Loaded_Language,2316,2331
764518567,give Hillary Clinton a Get Out of Jail Free card,Loaded_Language,4804,4852
764518567,extremely careless,Repetition,6093,6111
764518567,treat Hillary Clinton with kid gloves,Loaded_Language,8365,8402
764518567,infamous,Repetition,9264,9272
764518567,inexplicably concluded,Doubt,10680,10702
764609985,INSANE,Loaded_Language,7112,7118
764609985,big bad guy,"Name_Calling,Labeling",7224,7235
764609985,the American people,Flag-Waving,675,694
764609985,How in the world can we trust them,Doubt,6332,6366
764609985,unpersuasive,Loaded_Language,5497,5509
764609985,illogical,Loaded_Language,5513,5522
764609985,extremely careless,Loaded_Language,8747,8765
764609985,mishandled,Loaded_Language,10403,10413
764609985,terrible,Loaded_Language,288,296
764609985,immoral,Loaded_Language,500,507
764609985,damn,Loaded_Language,1681,1685
764609985,disturbing,Loaded_Language,2352,2362
764609985,damaging,Loaded_Language,2463,2471
764609985,"Peter Strzok, a key investigator on both the Clinton email case and the investigation of Russia and the Trump campaign, assured an FBI lawyer in August 2016 that “we’ll stop” Trump from making it to the White House",Doubt,2550,2764
764609985,disparaging,Loaded_Language,2992,3003
764609985,FIVE,Loaded_Language,3574,3578
764609985,DURING,Loaded_Language,3701,3707
764609985,damned,Loaded_Language,4675,4681
764609985,disgraced,Loaded_Language,4924,4933
764609985,we did not have confidence that Strzok’s decision to prioritize the Russia investigation over following up on the Midyear-related investigative lead discovered on the Weiner laptop was free from bias,Doubt,5891,6090
764609985,"“unpersuasive,” “illogical,” and inconsistent",Doubt,5496,5541
764609985,grossly negligent,Loaded_Language,8497,8514
764609985,I fully believe IG Horowitz’ findings,Appeal_to_Authority,10188,10225
764609985,mess,Loaded_Language,7247,7251
764609985,grossly negligent,Repetition,8701,8718
764609985,even worse,Loaded_Language,11038,11048
764664283,so ferocious,Loaded_Language,3743,3755
764664283,a terrifying judgment,Loaded_Language,3925,3946
764664283,massive,Loaded_Language,5615,5622
764664283,sex slaves,Loaded_Language,6383,6393
764664283,preposterously,Loaded_Language,7391,7405
764664283,legerdemain,Loaded_Language,1394,1405
764664283,hypocrites,Loaded_Language,3760,3770
764664283,violence,Loaded_Language,7045,7053
764664283,"naïve, inaccurate, misleadingly sunny view",Loaded_Language,7236,7278
764664283,misleadingly sunny view,Loaded_Language,7255,7278
764664283,the duty to kill infidels,Loaded_Language,451,476
764664283,incitement and hatred,Loaded_Language,1184,1205
764664283,That sounds wonderful,Loaded_Language,4110,4131
764664283,"God’s inexhaustible mercy, indeed",Loaded_Language,5538,5571
764664283,peaceful fantasy,Loaded_Language,5580,5596
764664283,blow up the White House and conquer Rome and Spain,Loaded_Language,6058,6108
764664283,head-in-the-sand posture toward Qur’an-based Islamic jihad violence,Loaded_Language,7568,7635
764664283,the only reason why there is general interest in the Qur’an among non-Muslims is to seek an answer to the question of whether or not it justifies and encourages Islamic terrorism,Causal_Oversimplification,125,303
764664283,"It isn’t remotely accurate, but it feels good, and for the Catholic and Leftist establishment today, that seems to be all that matters",Causal_Oversimplification,7720,7854
764664283,"To eradicate these, Muslims are required to wage war until there exists none of it in the world, and the only religion is that of Allah",Causal_Oversimplification,2529,2664
764664283,Foolish Religion Author Gary Wills,"Name_Calling,Labeling",0,34
764664283,“right-wing Islamophobes”,"Name_Calling,Labeling",3496,3521
764664283,"Leftist Catholic, Pope Francis","Name_Calling,Labeling",7337,7367
764664283,tu quoque arguments,"Name_Calling,Labeling",1364,1383
764664283,infidels,"Name_Calling,Labeling",468,476
764664283,kill infidels,Appeal_to_fear-prejudice,463,476
764664283,war against Jews and Christians,Appeal_to_fear-prejudice,1546,1577
764664283,kill them wherever you find them,Appeal_to_fear-prejudice,5196,5228
764664283,the best possible face on the Qur’an,"Exaggeration,Minimisation",1092,1128
764664283,worst of sins,"Exaggeration,Minimisation",2413,2426
764664283,unlimited warfare against non-Muslims,"Exaggeration,Minimisation",2250,2287
764664283,inexhaustible mercy and forgiveness,"Exaggeration,Minimisation",4063,4098
764664283,one massive question,"Exaggeration,Minimisation",5611,5631
764664283,so very many Muslims worldwide,"Exaggeration,Minimisation",5776,5806
764664283,"To eradicate these, Muslims are required to wage war until there exists none of it in the world, and the only religion is that of Allah",Black-and-White_Fallacy,2529,2664
764664283,To “emigrate in the cause of Allah” is to leave one’s home and join up with the Muslims,Black-and-White_Fallacy,5285,5372
764664283,“kill them wherever you find them.”,Repetition,5502,5537
764664283,"God’s inexhaustible mercy, indeed",Doubt,5538,5571
764664283,"How would Garry Wills explain all that?
He can’t",Doubt,6960,7008
764664283,Wills is no more trustworthy when he deals with the question of violence in the Qur’an,Doubt,1636,1722
764664283,"Wills doesn’t mention the existence of such interpretations, even to dismiss them",Doubt,2666,2747
764664283,"Likewise, when he claims that the Qur’an has “not a thing” to say about Sharia, he appears unaware that the Qur’an is one of the sources of Sharia",Doubt,2749,2895
764664283,Again and again it turns out that Wills has ignored key passages in order to make his case,Doubt,3624,3714
764664283,"That would be good to know, were Wills a reliable witness.
Unfortunately, he proves to be just the opposite",Doubt,591,698
764664283,"Wills, not surprisingly, does not offer any quotation from me to back up his false claim",Doubt,872,960
764664283,He ignores the fact that some Islamic authorities see this passage as calling for nothing less than unlimited warfare against non-Muslims,Doubt,2150,2287
764664283,Wills has omitted all mention of the primary Qur’anic passage on this topic,Doubt,4314,4389
764664283,"Wills’ naïve, inaccurate, misleadingly sunny view of the Qur’an",Doubt,7229,7292
764664283,"Wills never mentions Qur’an 9:29, which commands Muslims to wage war against Jews and Christians and subjugate them as inferiors under the rule of Sharia",Doubt,1481,1634
764664283,Wills doesn’t give any source for it,Doubt,1928,1964
764664283,"if the Islamic holy book is really as peaceful and benign as Garry Wills makes it out to be, why do so very many Muslims worldwide misunderstand it",Doubt,5676,5823
764664283,the Bible contains material that is just as bad or worse,"Whataboutism,Straw_Men,Red_Herring",3535,3591
764664283,"The Islamic State (ISIS), in its heyday, quoted the Qur’an frequently","Bandwagon,Reductio_ad_hitlerum",5825,5894
764715911,nonsensical,Loaded_Language,4380,4391
764715911,anti-American,Repetition,4015,4028
764715911,"if we do that, we won't have to worry about mass shooters",Black-and-White_Fallacy,2859,2916
764715911,"""American""",Flag-Waving,132,142
764715911,they are about as anti-American as it comes in their new demands for gun confiscation measures,Black-and-White_Fallacy,254,348
764715911,couldn't tell you any of these devices or items if they saw them,Doubt,937,1001
764715911,This has nothing to do with medicine or health,Black-and-White_Fallacy,1667,1713
764715911,Non-American,Repetition,3722,3734
764715911,"a right, not a permission, to keep and bear arms",Black-and-White_Fallacy,6379,6427
764715911,carnage of gun violence,Loaded_Language,6958,6981
764715911,public health crisis,Loaded_Language,6832,6852
764715911,"people are dying by the hundreds of thousands at the hands of drugs approved by the FDA, but I don't hear you guys calling to shut down the unconstitutional FDA or put Big Pharma out of business","Whataboutism,Straw_Men,Red_Herring",7265,7459
764715911,they don't want to bite the hand that feeds them,Causal_Oversimplification,7652,7700
764715911,anti-American,Flag-Waving,272,285
764715911,law-abiding,"Name_Calling,Labeling",573,584
764715911,stupid,Loaded_Language,1728,1734
764715911,our,Flag-Waving,2558,2561
764715911,Encourage,Repetition,5779,5788
764715911,our,Flag-Waving,6646,6649
764715911,Where is Berg's blog post on that?,Doubt,7479,7513
764715911,Where is the AMA statement against the pharmaceutical companies and big government?,Doubt,7514,7597
765029945,thoughtless,Loaded_Language,1412,1423
765029945,to end national security,Appeal_to_fear-prejudice,1618,1642
765029945,Anything a Republican president does is exactly like the Holocaust,"Bandwagon,Reductio_ad_hitlerum",334,400
765029945,compared US immigration policy to Nazi Germany,"Bandwagon,Reductio_ad_hitlerum",424,470
765029945,death-camp,Appeal_to_fear-prejudice,677,687
765029945,particularly stupid,Loaded_Language,746,765
765029945,only shameless Zionists would attempt to equate killing Jews with killing Jews,Black-and-White_Fallacy,251,329
765029945,killed them all,Appeal_to_fear-prejudice,1114,1129
765029945,extermination,Appeal_to_fear-prejudice,1326,1339
765029945,The attacks here are motivated by a desire for open borders,Causal_Oversimplification,1502,1561
765029945,forever,"Exaggeration,Minimisation",1643,1650
765029945,human shields,Loaded_Language,1590,1603
765029945,shameless,"Name_Calling,Labeling",256,265
765029945,Nazi,Repetition,873,877
765029945,Nazi,Repetition,951,955
765029945,Nazi,Repetition,1043,1047
765029945,Nazi,Repetition,1375,1379
765197039,remarkable ignorance of history,Loaded_Language,2154,2185
765197039,useless,Loaded_Language,4397,4404
765197039,Sure,Loaded_Language,907,911
765197039,degradation,Loaded_Language,3370,3381
765197039,vilify and humiliate,Loaded_Language,3835,3855
765197039,humiliate,Loaded_Language,3846,3855
765197039,The non-Muslims are nothing but dirt,Loaded_Language,4223,4259
765197039,stance of denial and appeasement,Loaded_Language,403,435
765197039,to exterminate the infidels,Loaded_Language,3004,3031
765197039,exalted,Loaded_Language,3897,3904
765197039,partisans of Satan; most treacherous in regard to all they do,"Name_Calling,Labeling",4290,4351
765197039,just another mainstream hack politician,"Name_Calling,Labeling",4750,4789
765197039,the global jihad threat,"Name_Calling,Labeling",446,469
765197039,jihadis,"Name_Calling,Labeling",1245,1252
765197039,the “moderates,"Name_Calling,Labeling",1338,1352
765197039,jihad terror,"Name_Calling,Labeling",2270,2282
765197039,the infidels,"Name_Calling,Labeling",3019,3031
765197039,the People of the Book,"Name_Calling,Labeling",3208,3230
765197039,the infidels,"Name_Calling,Labeling",3385,3397
765197039,a real believer,"Name_Calling,Labeling",3725,3740
765197039,the race of infidels,"Name_Calling,Labeling",3909,3929
